device,t,elapsed_s,levelPct,mA,mV,mW,tempC,chargeCounterUah
0e7dde40,1785921620675,0.0,100.0,358.4,4344.0,1557.0,32.7,2639622.0
0e7dde40,1785921650694,30.0,100.0,852.2,4344.0,3701.9,32.7,2633103.0
0e7dde40,1785921680690,60.0,100.0,985.1,4344.0,4279.3,32.7,2625435.0
0e7dde40,1785921720758,100.1,100.0,364.5,4344.0,1583.5,32.7,2620358.0
0e7dde40,1785921750685,130.0,99.0,742.3,4344.0,3224.7,32.7,2616353.0
0e7dde40,1785921780866,160.2,99.0,382.7,4344.0,1662.4,32.7,2610625.0
0e7dde40,1785921810715,190.0,99.0,352.8,4344.0,1532.5,32.7,2607069.0
0e7dde40,1785921840695,220.0,99.0,419.3,4344.0,1821.5,32.7,2603658.0
0e7dde40,1785921870696,250.0,99.0,698.2,4344.0,3033.1,32.7,2598974.0
0e7dde40,1785921900697,280.0,99.0,364.4,4344.0,1582.9,32.7,2594487.0
0e7dde40,1785921912279,291.6,99.0,364.4,4215.0,1535.8,34.5,2594487.0
0e7dde40,1785921930700,310.0,99.0,383.9,4215.0,1618.2,34.5,2591011.0
0e7dde40,1785921960709,340.0,99.0,375.4,4215.0,1582.2,34.5,2587423.0
0e7dde40,1785921990720,370.0,99.0,377.3,4215.0,1590.5,34.5,2583958.0
0e7dde40,1785922020785,400.1,98.0,350.5,4215.0,1477.3,34.5,2580604.0
0e7dde40,1785922050696,430.0,98.0,483.2,4215.0,2036.9,34.5,2577095.0
0e7dde40,1785922080924,460.2,98.0,488.1,4215.0,2057.4,34.5,2572745.0
0e7dde40,1785922120727,500.1,98.0,532.8,4215.0,2245.9,34.5,2568294.0
0e7dde40,1785922143770,523.1,98.0,339.5,4215.0,1431.0,34.5,2564722.0
0e7dde40,1785922160705,540.0,98.0,339.5,4205.0,1427.6,34.7,2564722.0
0e7dde40,1785922180725,560.0,97.0,350.3,4205.0,1473.2,34.7,2561295.0
0e7dde40,1785922217330,596.7,97.0,447.2,4205.0,1880.6,34.7,2557601.0
0e7dde40,1785922240719,620.0,97.0,330.8,4205.0,1391.0,34.7,2554316.0
0e7dde40,1785922260725,640.0,97.0,330.8,4203.0,1390.4,34.7,2554316.0
0e7dde40,1785922274455,653.8,97.0,503.2,4203.0,2115.1,34.7,2550903.0
0e7dde40,1785922300705,680.0,97.0,382.7,4203.0,1608.4,34.7,2547541.0
0e7dde40,1785922334108,713.4,97.0,398.4,4203.0,1674.5,34.7,2544072.0
0e7dde40,1785922360693,740.0,97.0,346.5,4203.0,1456.4,34.7,2540710.0
0e7dde40,1785922390719,770.0,97.0,347.1,4203.0,1459.0,34.7,2537281.0
0e7dde40,1785922421745,801.1,97.0,359.6,4203.0,1511.6,34.7,2533815.0
0e7dde40,1785922450719,830.0,96.0,363.3,4203.0,1527.0,34.7,2530391.0
0e7dde40,1785922490706,870.0,96.0,339.5,4203.0,1426.9,34.7,2527052.0
0e7dde40,1785922511955,891.3,96.0,435.8,4203.0,1831.6,34.7,2523700.0
0e7dde40,1785922551647,931.0,96.0,370.5,4203.0,1557.1,34.7,2520318.0
0e7dde40,1785922580693,960.0,96.0,365.4,4203.0,1536.0,34.7,2516851.0
0e7dde40,1785922601047,980.4,95.0,365.4,4182.0,1528.3,35.0,2516851.0
0e7dde40,1785922610722,990.0,95.0,361.2,4182.0,1510.4,35.0,2513288.0
0e7dde40,1785922642409,1021.7,95.0,442.3,4182.0,1849.9,35.0,2509925.0
0e7dde40,1785922670689,1050.0,95.0,368.2,4182.0,1539.8,35.0,2506557.0
0e7dde40,1785922700711,1080.0,95.0,439.6,4182.0,1838.4,35.0,2503005.0
0e7dde40,1785922732356,1111.7,95.0,443.7,4182.0,1855.6,35.0,2499675.0
0e7dde40,1785922760699,1140.0,95.0,404.2,4164.0,1683.1,35.2,2496218.0
0e7dde40,1785922790720,1170.0,95.0,460.0,4164.0,1915.6,35.2,2492722.0
0e7dde40,1785922820696,1200.0,95.0,503.5,4164.0,2096.7,35.2,2489325.0
0e7dde40,1785922850709,1230.0,94.0,414.6,4164.0,1726.3,35.2,2485738.0
0e7dde40,1785922882456,1261.8,94.0,427.4,4164.0,1779.7,35.2,2482190.0
0e7dde40,1785922920692,1300.0,94.0,440.8,4164.0,1835.6,35.2,2478807.0
0e7dde40,1785922932853,1312.2,94.0,440.8,4156.0,1832.1,35.5,2478807.0
0e7dde40,1785922950713,1330.0,94.0,366.7,4156.0,1523.9,35.5,2475240.0
0e7dde40,1785922982461,1361.8,94.0,431.4,4156.0,1792.7,35.5,2471916.0
0e7dde40,1785923010706,1390.0,93.0,372.9,4156.0,1549.9,35.5,2468318.0
0e7dde40,1785923040703,1420.0,93.0,405.0,4156.0,1683.0,35.5,2464777.0
0e7dde40,1785923071182,1450.5,93.0,365.1,4156.0,1517.5,35.5,2461322.0
0e7dde40,1785923100693,1480.0,93.0,386.2,4156.0,1605.0,35.5,2457783.0
0e7dde40,1785923130704,1510.0,93.0,349.7,4156.0,1453.5,35.5,2454463.0
0e7dde40,1785923163712,1543.0,93.0,461.6,4156.0,1918.3,35.5,2450912.0
0e7dde40,1785923193289,1572.6,93.0,533.6,4156.0,2217.6,35.5,2447533.0
0e7dde40,1785923220715,1600.0,93.0,546.6,4156.0,2271.5,35.5,2444047.0
0e7dde40,1785923251595,1630.9,93.0,529.9,4156.0,2202.4,35.5,2440434.0
0e7dde40,1785923260706,1640.0,92.0,529.9,4127.0,2187.0,35.7,2440434.0
0e7dde40,1785923291686,1671.0,92.0,376.0,4127.0,1551.6,35.7,2437046.0
0e7dde40,1785923320698,1700.0,92.0,378.6,4127.0,1562.4,35.7,2433524.0
0e7dde40,1785923351579,1730.9,92.0,377.3,4127.0,1557.3,35.7,2430042.0
0e7dde40,1785923360712,1740.0,92.0,377.3,4142.0,1563.0,35.7,2430042.0
0e7dde40,1785923380690,1760.0,92.0,513.9,4142.0,2128.6,35.7,2426595.0
0e7dde40,1785923411415,1790.7,92.0,428.2,4142.0,1773.4,35.7,2423006.0
0e7dde40,1785923440703,1820.0,91.0,517.4,4142.0,2143.2,35.7,2419508.0
0e7dde40,1785923470690,1850.0,91.0,369.3,4142.0,1529.5,35.7,2415917.0
0e7dde40,1785923500708,1880.0,91.0,558.9,4142.0,2315.1,35.7,2412384.0
0e7dde40,1785923530705,1910.0,91.0,358.1,4142.0,1483.3,35.7,2408883.0
0e7dde40,1785923561841,1941.2,91.0,511.5,4142.0,2118.5,35.7,2405348.0
0e7dde40,1785923590714,1970.0,91.0,368.0,4114.0,1514.1,36.0,2401905.0
0e7dde40,1785923620716,2000.0,91.0,375.2,4114.0,1543.6,36.0,2398479.0
0e7dde40,1785923661792,2041.1,91.0,399.9,4114.0,1645.3,36.0,2395066.0
0e7dde40,1785923690684,2070.0,90.0,371.7,4114.0,1529.2,36.0,2391545.0
0e7dde40,1785923720698,2100.0,90.0,389.6,4114.0,1602.6,36.0,2387997.0
0e7dde40,1785923750711,2130.0,90.0,377.2,4114.0,1551.8,36.0,2384371.0
0e7dde40,1785923781765,2161.1,90.0,408.5,4114.0,1680.5,36.0,2380784.0
0e7dde40,1785923810913,2190.2,90.0,370.0,4114.0,1522.3,36.0,2377290.0
0e7dde40,1785923841545,2220.9,90.0,368.2,4114.0,1514.7,36.0,2373604.0
0e7dde40,1785923870686,2250.0,90.0,382.7,4114.0,1574.4,36.0,2370035.0
0e7dde40,1785923900708,2280.0,90.0,370.8,4114.0,1525.4,36.0,2366279.0
0e7dde40,1785923930691,2310.0,89.0,459.4,4114.0,1890.1,36.2,2362795.0
0e7dde40,1785923960690,2340.0,89.0,391.8,4102.0,1607.3,36.2,2359410.0
0e7dde40,1785923990686,2370.0,89.0,369.4,4102.0,1515.3,36.2,2355850.0
0e7dde40,1785924020718,2400.0,89.0,365.9,4102.0,1500.9,36.2,2352355.0
0e7dde40,1785924060879,2440.2,89.0,371.5,4102.0,1524.1,36.2,2348797.0
0e7dde40,1785924090729,2470.1,88.0,377.8,4102.0,1549.8,36.2,2345290.0
0e7dde40,1785924120698,2500.0,88.0,529.2,4102.0,2170.7,36.2,2341712.0
0e7dde40,1785924151795,2531.1,88.0,380.7,4102.0,1561.6,36.2,2338237.0
0e7dde40,1785924180712,2560.0,88.0,374.1,4102.0,1534.7,36.2,2334696.0
0e7dde40,1785924210839,2590.2,88.0,419.5,4102.0,1720.6,36.2,2331225.0
0e7dde40,1785924230709,2610.0,88.0,419.5,4093.0,1716.9,36.2,2331225.0
0e7dde40,1785924240688,2620.0,88.0,371.5,4093.0,1520.8,36.2,2327583.0
0e7dde40,1785924271138,2650.5,88.0,367.9,4093.0,1505.8,36.2,2324122.0
0e7dde40,1785924300705,2680.0,88.0,412.3,4093.0,1687.5,36.2,2320451.0
0e7dde40,1785924330925,2710.2,87.0,505.1,4093.0,2067.2,36.2,2316828.0
0e7dde40,1785924360730,2740.1,87.0,358.9,4093.0,1468.9,36.2,2313314.0
0e7dde40,1785924390689,2770.0,87.0,375.7,4093.0,1537.6,36.2,2309744.0
0e7dde40,1785924421986,2801.3,87.0,359.0,4093.0,1469.5,36.2,2306297.0
0e7dde40,1785924460721,2840.0,87.0,421.1,4093.0,1723.7,36.2,2302629.0
0e7dde40,1785924490708,2870.0,86.0,511.6,4093.0,2094.1,36.2,2299079.0
0e7dde40,1785924520697,2900.0,86.0,358.1,4093.0,1465.8,36.2,2295565.0
0e7dde40,1785924550710,2930.0,86.0,406.5,4077.0,1657.3,36.5,2292185.0
0e7dde40,1785924580689,2960.0,86.0,367.0,4077.0,1496.1,36.5,2288606.0
0e7dde40,1785924611292,2990.6,86.0,369.7,4077.0,1507.3,36.5,2285045.0
0e7dde40,1785924641106,3020.4,86.0,502.5,4077.0,2048.6,36.5,2281364.0
0e7dde40,1785924670718,3050.0,86.0,374.9,4077.0,1528.5,36.5,2277941.0
0e7dde40,1785924700701,3080.0,86.0,366.2,4077.0,1493.0,36.5,2274356.0
0e7dde40,1785924730714,3110.0,85.0,514.8,4077.0,2099.0,36.5,2270748.0
0e7dde40,1785924760690,3140.0,85.0,365.1,4077.0,1488.7,36.5,2267100.0
0e7dde40,1785924790714,3170.0,85.0,365.9,4077.0,1491.8,36.5,2263440.0
0e7dde40,1785924830695,3210.0,85.0,369.9,4077.0,1508.0,36.5,2259900.0
0e7dde40,1785924860699,3240.0,85.0,362.5,4077.0,1478.1,36.5,2256202.0
0e7dde40,1785924871534,3250.9,84.0,362.5,4067.0,1474.5,36.7,2256202.0
0e7dde40,1785924891975,3271.3,84.0,401.3,4067.0,1632.1,36.7,2252675.0
0e7dde40,1785924920701,3300.0,84.0,375.7,4067.0,1527.8,36.7,2248990.0
0e7dde40,1785924951076,3330.4,84.0,367.9,4067.0,1496.2,36.7,2245417.0
0e7dde40,1785924980694,3360.0,84.0,451.0,4067.0,1834.4,36.7,2241953.0
0e7dde40,1785925010710,3390.0,84.0,362.5,4067.0,1474.5,36.7,2238412.0
0e7dde40,1785925040715,3420.0,84.0,389.2,4067.0,1583.1,36.7,2234967.0
0e7dde40,1785925070707,3450.0,84.0,363.5,4067.0,1478.2,36.7,2231168.0
0e7dde40,1785925100714,3480.0,84.0,491.0,4067.0,1997.0,36.7,2227573.0
0e7dde40,1785925130835,3510.2,83.0,385.9,4067.0,1569.4,36.7,2224007.0
0e7dde40,1785925161346,3540.7,83.0,451.7,4051.0,1829.7,36.7,2220326.0
0e7dde40,1785925190698,3570.0,83.0,451.7,4041.0,1825.1,36.7,2220326.0
0e7dde40,1785925200720,3580.0,83.0,373.4,4041.0,1508.8,36.7,2216836.0
0e7dde40,1785925231109,3610.4,83.0,464.3,4041.0,1876.3,36.7,2213209.0
0e7dde40,1785925260702,3640.0,83.0,379.8,4041.0,1534.7,36.7,2209521.0
0e7dde40,1785925290731,3670.1,82.0,388.9,4041.0,1571.7,36.7,2205768.0
0e7dde40,1785925320714,3700.0,82.0,380.1,4041.0,1536.0,36.7,2202049.0
0e7dde40,1785925350708,3730.0,82.0,373.1,4041.0,1507.6,36.7,2198442.0
0e7dde40,1785925380717,3760.0,82.0,473.8,4041.0,1914.6,36.7,2193944.0
0e7dde40,1785925410689,3790.0,82.0,403.3,4041.0,1629.7,36.7,2190404.0
0e7dde40,1785925440702,3820.0,82.0,390.6,4041.0,1578.5,36.7,2186129.0
0e7dde40,1785925470707,3850.0,82.0,387.4,4041.0,1565.6,36.7,2182430.0
0e7dde40,1785925501399,3880.7,81.0,517.9,4032.0,2088.1,37.0,2178863.0
0e7dde40,1785925530717,3910.0,81.0,448.8,4032.0,1809.4,37.0,2175327.0
0e7dde40,1785925571809,3951.1,81.0,391.2,4032.0,1577.5,37.0,2171810.0
0e7dde40,1785925601513,3980.8,81.0,706.5,4032.0,2848.5,37.0,2168156.0
0e7dde40,1785925630707,4010.0,81.0,358.7,4032.0,1446.4,37.0,2164682.0
0e7dde40,1785925660710,4040.0,80.0,374.8,4032.0,1511.0,37.0,2161219.0
0e7dde40,1785925690687,4070.0,80.0,382.8,4032.0,1543.6,37.0,2157740.0
0e7dde40,1785925720709,4100.0,80.0,401.5,4032.0,1618.7,37.0,2154029.0
0e7dde40,1785925750708,4130.0,80.0,518.3,4032.0,2089.9,37.0,2150328.0
0e7dde40,1785925760714,4140.0,80.0,518.3,4004.0,2075.4,37.0,2150328.0
0e7dde40,1785925780690,4160.0,80.0,418.5,4004.0,1675.9,37.0,2146908.0
0e7dde40,1785925811106,4190.4,80.0,492.1,4004.0,1970.3,37.0,2143388.0
0e7dde40,1785925840725,4220.0,80.0,389.4,4004.0,1559.2,37.0,2139917.0
0e7dde40,1785925870710,4250.0,80.0,389.9,4004.0,1561.0,37.0,2136134.0
0e7dde40,1785925900709,4280.0,79.0,425.7,4004.0,1704.6,37.0,2132560.0
0e7dde40,1785925930710,4310.0,79.0,411.1,4004.0,1645.9,37.0,2128959.0
0e7dde40,1785925970708,4350.0,79.0,391.7,4004.0,1568.3,37.0,2125333.0
0e7dde40,1785926001366,4380.7,79.0,513.8,4004.0,2057.1,37.0,2121826.0
0e7dde40,1785926030750,4410.1,79.0,460.2,4004.0,1842.6,37.0,2118396.0
0e7dde40,1785926060703,4440.0,79.0,374.3,4004.0,1498.7,37.0,2114891.0
0e7dde40,1785926090688,4470.0,79.0,382.2,4004.0,1530.4,37.0,2111344.0
0e7dde40,1785926120901,4500.2,79.0,429.8,4004.0,1721.1,37.0,2107692.0
0e7dde40,1785926140696,4520.0,78.0,429.8,3998.0,1718.5,37.0,2107692.0
0e7dde40,1785926150731,4530.1,78.0,437.9,3998.0,1750.8,37.0,2103851.0
0e7dde40,1785926180695,4560.0,78.0,401.0,3998.0,1603.2,37.0,2100090.0
0e7dde40,1785926211357,4590.7,78.0,378.6,3998.0,1513.5,37.0,2096469.0
0e7dde40,1785926240706,4620.0,78.0,417.3,3998.0,1668.5,37.0,2092823.0
0e7dde40,1785926270917,4650.2,78.0,451.5,3998.0,1805.1,37.0,2089275.0
0e7dde40,1785926300706,4680.0,77.0,375.2,3998.0,1500.1,37.0,2085780.0
0e7dde40,1785926340689,4720.0,77.0,375.8,3998.0,1502.5,37.0,2082232.0
0e7dde40,1785926361173,4740.5,77.0,375.8,3995.0,1501.4,37.0,2082232.0
0e7dde40,1785926370716,4750.0,77.0,405.0,3995.0,1617.8,37.0,2078642.0
0e7dde40,1785926402061,4781.4,77.0,364.4,3995.0,1455.7,37.0,2075076.0
0e7dde40,1785926430715,4810.0,77.0,385.6,3995.0,1540.4,37.0,2071353.0
0e7dde40,1785926450701,4830.0,77.0,385.6,3989.0,1538.1,37.0,2071353.0
0e7dde40,1785926460705,4840.0,77.0,500.0,3989.0,1994.6,37.0,2067718.0
0e7dde40,1785926490712,4870.0,77.0,413.7,3989.0,1650.1,37.0,2063920.0
0e7dde40,1785926521827,4901.2,77.0,374.4,3989.0,1493.7,37.0,2060308.0
0e7dde40,1785926550687,4930.0,76.0,683.3,3989.0,2725.6,37.0,2056613.0
0e7dde40,1785926580687,4960.0,76.0,382.8,3989.0,1527.1,37.0,2053116.0
0e7dde40,1785926610706,4990.0,76.0,394.9,3989.0,1575.2,37.0,2049401.0
0e7dde40,1785926640686,5020.0,76.0,418.7,3989.0,1670.2,37.0,2045820.0
0e7dde40,1785926671108,5050.4,76.0,389.4,3989.0,1553.3,37.0,2042114.0
0e7dde40,1785926701644,5081.0,75.0,462.2,3989.0,1843.7,37.0,2038502.0
0e7dde40,1785926731668,5111.0,75.0,368.0,3989.0,1468.1,37.0,2034721.0
0e7dde40,1785926770858,5150.2,75.0,364.8,3976.0,1450.6,37.0,2031224.0
0e7dde40,1785926800702,5180.0,75.0,361.0,3976.0,1435.4,37.0,2027584.0
0e7dde40,1785926830692,5210.0,75.0,451.7,3976.0,1795.8,37.0,2024032.0
0e7dde40,1785926860709,5240.0,75.0,363.2,3976.0,1443.9,37.0,2020481.0
0e7dde40,1785926890715,5270.0,75.0,376.6,3976.0,1497.3,37.0,2016916.0
0e7dde40,1785926920701,5300.0,75.0,407.4,3976.0,1619.9,37.0,2013245.0
0e7dde40,1785926950717,5330.0,74.0,388.2,3976.0,1543.4,37.0,2009659.0
0e7dde40,1785926960719,5340.0,74.0,388.2,3964.0,1538.7,37.0,2009659.0
0e7dde40,1785926980701,5360.0,74.0,369.1,3964.0,1463.1,37.0,2006092.0
0e7dde40,1785927010707,5390.0,74.0,371.2,3964.0,1471.6,37.0,2002458.0
0e7dde40,1785927040706,5420.0,74.0,553.0,3964.0,2192.0,37.0,1998754.0
0e7dde40,1785927070736,5450.1,74.0,472.3,3964.0,1872.0,37.0,1995114.0
0e7dde40,1785927100705,5480.0,73.0,472.3,3948.0,1864.5,37.0,1995114.0
0e7dde40,1785927110690,5490.0,73.0,516.7,3948.0,2039.8,37.0,1991420.0
0e7dde40,1785927140697,5520.0,73.0,381.9,3948.0,1507.8,37.0,1987781.0
0e7dde40,1785927170699,5550.0,73.0,380.7,3948.0,1503.0,37.0,1984220.0
0e7dde40,1785927200717,5580.0,73.0,390.6,3948.0,1542.2,37.0,1980701.0
0e7dde40,1785927230897,5610.2,73.0,468.6,3948.0,1850.0,37.0,1977079.0
0e7dde40,1785927260943,5640.3,73.0,391.1,3948.0,1544.0,37.0,1973446.0
0e7dde40,1785927290713,5670.0,73.0,392.9,3948.0,1551.2,37.0,1969768.0
0e7dde40,1785927320738,5700.1,73.0,402.5,3948.0,1589.2,37.0,1966051.0
0e7dde40,1785927351145,5730.5,72.0,418.5,3948.0,1652.4,37.0,1962407.0
0e7dde40,1785927380699,5760.0,72.0,400.4,3948.0,1580.7,37.0,1958732.0
0e7dde40,1785927410719,5790.0,72.0,363.6,3948.0,1435.5,37.0,1955194.0
0e7dde40,1785927420858,5800.2,72.0,363.6,3946.0,1434.8,37.0,1955194.0
0e7dde40,1785927441476,5820.8,72.0,525.1,3946.0,2071.9,37.0,1951519.0
0e7dde40,1785927470963,5850.3,72.0,384.1,3946.0,1515.5,37.0,1947831.0
0e7dde40,1785927510696,5890.0,71.0,396.9,3946.0,1566.1,37.0,1944374.0
0e7dde40,1785927540721,5920.0,71.0,381.9,3946.0,1507.1,37.0,1940828.0
0e7dde40,1785927560921,5940.2,71.0,381.9,3938.0,1504.0,37.0,1940828.0
0e7dde40,1785927571691,5951.0,71.0,375.8,3938.0,1480.0,37.0,1937202.0
0e7dde40,1785927600701,5980.0,71.0,386.4,3938.0,1521.4,37.0,1933664.0
0e7dde40,1785927630709,6010.0,71.0,674.9,3938.0,2657.7,37.0,1930028.0
0e7dde40,1785927660707,6040.0,71.0,393.8,3938.0,1550.9,37.0,1926148.0
0e7dde40,1785927690701,6070.0,71.0,444.9,3938.0,1752.2,37.0,1922355.0
0e7dde40,1785927720718,6100.0,71.0,553.6,3938.0,2180.0,37.0,1918567.0
0e7dde40,1785927730717,6110.0,70.0,553.6,3909.0,2164.0,37.0,1918567.0
0e7dde40,1785927750704,6130.0,70.0,383.1,3909.0,1497.7,37.0,1914720.0
0e7dde40,1785927780687,6160.0,70.0,402.5,3909.0,1573.5,37.0,1911142.0
0e7dde40,1785927810710,6190.0,70.0,436.2,3909.0,1705.3,37.0,1907590.0
0e7dde40,1785927841304,6220.6,70.0,388.8,3909.0,1519.8,37.0,1903971.0
0e7dde40,1785927880691,6260.0,70.0,526.1,3909.0,2056.6,37.0,1900289.0
0e7dde40,1785927910973,6290.3,70.0,400.1,3909.0,1563.9,37.0,1896614.0
0e7dde40,1785927940820,6320.1,70.0,468.7,3909.0,1832.3,37.0,1893047.0
0e7dde40,1785927970998,6350.3,69.0,390.5,3909.0,1526.3,37.0,1889442.0
0e7dde40,1785928000699,6380.0,69.0,395.5,3909.0,1546.0,37.0,1885801.0
0e7dde40,1785928030716,6410.0,69.0,455.0,3909.0,1778.6,37.0,1882219.0
0e7dde40,1785928040712,6420.0,69.0,455.0,3908.0,1778.2,36.7,1882219.0
0e7dde40,1785928062274,6441.6,69.0,389.1,3908.0,1520.6,36.7,1878585.0
0e7dde40,1785928090691,6470.0,69.0,412.4,3908.0,1611.8,36.7,1874771.0
0e7dde40,1785928120704,6500.0,68.0,379.6,3908.0,1483.6,36.7,1871141.0
0e7dde40,1785928151553,6530.9,68.0,620.1,3908.0,2423.4,36.7,1867393.0
0e7dde40,1785928160696,6540.0,68.0,620.1,3881.0,2406.7,36.7,1867393.0
0e7dde40,1785928180706,6560.0,68.0,383.8,3881.0,1489.4,36.7,1863857.0
0e7dde40,1785928210779,6590.1,68.0,426.2,3881.0,1654.0,36.7,1860094.0
0e7dde40,1785928250765,6630.1,68.0,437.2,3881.0,1696.6,36.7,1856295.0
0e7dde40,1785928271683,6651.0,68.0,430.6,3881.0,1671.2,36.7,1852543.0
0e7dde40,1785928310688,6690.0,68.0,563.7,3881.0,2187.5,36.7,1848784.0
0e7dde40,1785928340693,6720.0,67.0,511.5,3886.0,1987.6,36.7,1845045.0
0e7dde40,1785928371518,6750.8,67.0,441.6,3886.0,1716.0,36.7,1841329.0
0e7dde40,1785928400700,6780.0,67.0,393.5,3886.0,1529.2,36.7,1837605.0
0e7dde40,1785928430688,6810.0,67.0,395.7,3886.0,1537.5,36.7,1833882.0
0e7dde40,1785928461179,6840.5,67.0,381.6,3886.0,1483.0,36.7,1830256.0
0e7dde40,1785928490716,6870.0,66.0,408.3,3886.0,1586.7,36.7,1826477.0
0e7dde40,1785928520691,6900.0,66.0,432.7,3886.0,1681.6,36.7,1822759.0
0e7dde40,1785928550687,6930.0,66.0,399.0,3886.0,1550.6,36.7,1818895.0
0e7dde40,1785928581487,6960.8,66.0,500.3,3886.0,1944.3,36.7,1815052.0
0e7dde40,1785928610695,6990.0,66.0,482.5,3886.0,1874.9,36.7,1811476.0
0e7dde40,1785928650698,7030.0,66.0,391.7,3876.0,1518.2,36.5,1808035.0
0e7dde40,1785928672708,7052.0,66.0,381.8,3876.0,1479.7,36.5,1804326.0
0e7dde40,1785928711538,7090.9,66.0,388.9,3876.0,1507.5,36.5,1800691.0
0e7dde40,1785928740716,7120.0,65.0,400.8,3876.0,1553.7,36.5,1797028.0
0e7dde40,1785928760709,7140.0,65.0,400.8,3879.0,1554.9,36.5,1797028.0
0e7dde40,1785928770711,7150.0,65.0,388.3,3879.0,1506.3,36.5,1793074.0
0e7dde40,1785928800685,7180.0,65.0,412.4,3879.0,1599.9,36.5,1789326.0
0e7dde40,1785928831833,7211.2,65.0,376.6,3879.0,1460.8,36.5,1785617.0
0e7dde40,1785928860710,7240.0,64.0,387.1,3879.0,1501.6,36.5,1781822.0
0e7dde40,1785928890718,7270.0,64.0,436.6,3879.0,1693.4,36.5,1778102.0
0e7dde40,1785928920701,7300.0,64.0,390.3,3879.0,1514.0,36.5,1774466.0
0e7dde40,1785928940707,7320.0,64.0,390.3,3871.0,1510.9,36.5,1774466.0
0e7dde40,1785928950692,7330.0,64.0,495.1,3871.0,1916.7,36.5,1770711.0
0e7dde40,1785928980717,7360.0,64.0,414.9,3871.0,1606.0,36.5,1766998.0
0e7dde40,1785929010718,7390.0,64.0,389.4,3871.0,1507.4,36.5,1763190.0
0e7dde40,1785929050995,7430.3,64.0,384.1,3871.0,1486.7,36.5,1759333.0
0e7dde40,1785929080689,7460.0,63.0,560.5,3871.0,2169.5,36.5,1755575.0
0e7dde40,1785929110727,7490.1,63.0,408.6,3871.0,1581.8,36.5,1751835.0
0e7dde40,1785929140690,7520.0,63.0,578.6,3871.0,2239.8,36.5,1748011.0
0e7dde40,1785929170716,7550.0,63.0,425.3,3871.0,1646.2,36.5,1744230.0
0e7dde40,1785929201521,7580.8,63.0,429.2,3871.0,1661.5,36.5,1740513.0
0e7dde40,1785929211148,7590.5,62.0,429.2,3852.0,1653.4,36.2,1740513.0
0e7dde40,1785929230687,7610.0,62.0,380.6,3852.0,1465.9,36.2,1736683.0
0e7dde40,1785929261048,7640.4,62.0,395.7,3852.0,1524.1,36.2,1732870.0
0e7dde40,1785929290711,7670.0,62.0,409.1,3852.0,1575.8,36.2,1729160.0
0e7dde40,1785929320719,7700.0,62.0,503.1,3852.0,1937.9,36.2,1725375.0
0e7dde40,1785929350702,7730.0,62.0,553.9,3852.0,2133.6,36.2,1721495.0
0e7dde40,1785929360688,7740.0,62.0,553.9,3830.0,2121.4,36.2,1721495.0
0e7dde40,1785929380687,7760.0,62.0,413.7,3830.0,1584.3,36.2,1717737.0
0e7dde40,1785929420716,7800.0,61.0,428.5,3830.0,1641.0,36.2,1713917.0
0e7dde40,1785929450718,7830.0,61.0,404.2,3830.0,1548.1,36.2,1710171.0
0e7dde40,1785929480692,7860.0,61.0,415.8,3830.0,1592.5,36.2,1706408.0
0e7dde40,1785929490718,7870.0,61.0,415.8,3840.0,1596.7,36.2,1706408.0
0e7dde40,1785929510718,7890.0,61.0,444.9,3840.0,1708.6,36.2,1702688.0
0e7dde40,1785929540710,7920.0,61.0,556.8,3840.0,2138.1,36.2,1698648.0
0e7dde40,1785929570718,7950.0,60.0,385.4,3840.0,1480.1,36.2,1694961.0
0e7dde40,1785929600709,7980.0,60.0,432.6,3840.0,1661.1,36.2,1691086.0
0e7dde40,1785929630691,8010.0,60.0,419.6,3840.0,1611.3,36.2,1687236.0
0e7dde40,1785929660715,8040.0,60.0,419.8,3840.0,1611.9,36.2,1683222.0
0e7dde40,1785929690717,8070.0,60.0,479.1,3840.0,1839.8,36.2,1679251.0
0e7dde40,1785929720698,8100.0,60.0,509.8,3840.0,1957.6,36.2,1675502.0
0e7dde40,1785929750711,8130.0,60.0,421.8,3840.0,1619.5,36.2,1671766.0
0e7dde40,1785929760708,8140.0,59.0,421.8,3828.0,1614.5,36.2,1671766.0
0e7dde40,1785929780707,8160.0,59.0,441.6,3828.0,1690.4,36.2,1667893.0
0e7dde40,1785929821269,8200.6,59.0,403.0,3828.0,1542.6,36.2,1664151.0
0e7dde40,1785929851280,8230.6,59.0,444.9,3828.0,1703.2,36.2,1660286.0
0e7dde40,1785929880803,8260.1,59.0,439.0,3828.0,1680.5,36.2,1656309.0
0e7dde40,1785929910703,8290.0,59.0,418.9,3828.0,1603.4,36.2,1652520.0
0e7dde40,1785929940691,8320.0,59.0,489.3,3828.0,1873.2,36.2,1648628.0
0e7dde40,1785929961066,8340.4,58.0,489.3,3813.0,1865.9,36.2,1648628.0
0e7dde40,1785929970701,8350.0,58.0,401.0,3813.0,1529.0,36.2,1644618.0
0e7dde40,1785930000734,8380.1,58.0,416.3,3813.0,1587.2,36.2,1640861.0
0e7dde40,1785930020689,8400.0,58.0,416.3,3820.0,1590.1,36.0,1640861.0
0e7dde40,1785930030700,8410.0,58.0,428.5,3820.0,1636.7,36.0,1636934.0
0e7dde40,1785930062668,8442.0,58.0,434.6,3820.0,1660.0,36.0,1633181.0
